Post ID	Campaign Name	Image Name	Platform	Graphic Headline	Image Prompt	Caption	Hashtags	Scheduled Date	Scheduled Time	Holiday Or Seasonal Context	Status	Enabled
20260720-IG-021	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-operational-clarity-09	Instagram	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text Operational Clarity Changes Everything	Clarity creates momentum. CommunityBridge helps teams simplify operations so the day can run with more confidence. Request a demo to explore the platform. This season is all about midyear workflow momentum and steady communication.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2026-07-20	10:00 AM	None	Pending	TRUE
20260722-FB-022	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-faq-education-10	Facebook	Better Questions Lead To Better Workflows	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text Better Questions Lead To Better Workflows	Sometimes the best workflow improvements start with the right questions. CommunityBridge helps organizations simplify the systems behind communication, scheduling, and day-to-day coordination. Request a demo to see what a more connected workflow could look like. This season is a good time to focus on midyear workflow momentum and steady communication.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools	2026-07-22	10:00 AM	None	Pending	TRUE
20260722-IG-022	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-faq-education-10	Instagram	Better Questions Lead To Better Workflows	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text Better Questions Lead To Better Workflows	Good questions often lead to stronger systems. CommunityBridge helps teams simplify everyday coordination with tools built for clarity. Request a demo to learn more. This season is all about midyear workflow momentum and steady communication.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools	2026-07-22	10:00 AM	None	Pending	TRUE
20260724-FB-023	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-demo-cta-11	Facebook	See CommunityBridge In Action	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text See CommunityBridge In Action	The best way to understand a stronger workflow is to see it in action. CommunityBridge helps organizations simplify communication, scheduling, coordination, and operational visibility in one connected platform. Request a demo to explore how it could support your team. This season is a good time to focus on midyear workflow momentum and steady communication.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations	2026-07-24	10:00 AM	None	Pending	TRUE
20260724-IG-023	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-demo-cta-11	Instagram	See CommunityBridge In Action	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text See CommunityBridge In Action	Want to see how a more connected care workflow could look for your team. Request a demo and explore CommunityBridge in action. This season is all about midyear workflow momentum and steady communication.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations	2026-07-24	10:00 AM	None	Pending	TRUE
20260727-FB-024	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-role-based-dashboards-12	Facebook	Clear Roles Create Better Care Days	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text Clear Roles Create Better Care Days	When every role can see what matters most, daily operations get easier to manage. CommunityBridge helps teams reduce confusion, support consistent communication, and keep care moving forward with more clarity. Request a demo to see how a more connected workflow can support your organization. This season is a good time to focus on midyear workflow momentum and steady communication.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations	2026-07-27	10:00 AM	None	Pending	TRUE
20260727-IG-024	CommunityBridge Annual Growth Campaign 2026-2027	2026-07-role-based-dashboards-12	Instagram	Clear Roles Create Better Care Days	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Midyear Momentum emphasis, headline text Clear Roles Create Better Care Days	Clear roles make busy care days feel more manageable. CommunityBridge helps teams stay connected, informed, and ready to support families with more confidence. Request a demo to see the workflow in action. This season is all about midyear workflow momentum and steady communication.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations	2026-07-27	10:00 AM	None	Pending	TRUE
20260803-FB-025	CommunityBridge Annual Growth Campaign 2026-2027	2026-08-scheduling-efficiency-01	Facebook	Better Schedules Support Better Days	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Back to School emphasis, headline text Better Schedules Support Better Days	Scheduling is more than filling a calendar. CommunityBridge helps providers coordinate staff, reduce friction, and create smoother days for clinicians, office teams, and families alike. Request a demo to see a more efficient scheduling workflow. This season is a good time to focus on back-to-school transitions and family readiness.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools	2026-08-03	10:00 AM	None	Pending	TRUE
20260803-IG-025	CommunityBridge Annual Growth Campaign 2026-2027	2026-08-scheduling-efficiency-01	Instagram	Better Schedules Support Better Days	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Back to School emphasis, headline text Better Schedules Support Better Days	A stronger schedule helps everyone move with less friction. CommunityBridge supports clearer planning, smoother handoffs, and better daily coordination. Request a demo to see the difference. This season is all about back-to-school transitions and family readiness.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools	2026-08-03	10:00 AM	None	Pending	TRUE
20260805-FB-026	CommunityBridge Annual Growth Campaign 2026-2027	2026-08-billing-visibility-02	Facebook	Visibility Turns Billing Into Action	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, Back to School emphasis, headline text Visibility Turns Billing Into Action	When billing details are easier to track, teams can respond faster and plan with more confidence. CommunityBridge helps organizations improve visibility across operational workflows so fewer details get lost. Request a demo to explore smarter coordination. This season is a good time to focus on back-to-school transitions and family readiness.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport	2026-08-05	10:00 AM	None	Pending	TRUE
